timestamp,34401a_thermistor,si_7021_ambient_c,si7021_internal_c,setpoint,adc,adc_c,error_c,output,io_delta_c,hp_error_c,hp_mcp_delta
1517210208.3,25.0067225841,21.351,-46.582,406,406.323,25.0037,0.0037,159.08,3.6530,0.0067225841,0.0030225841
1517210211.66,25.0052273652,21.351,-46.582,406,406.241,25.0027,0.0027,159.76,3.6520,0.0052273652,0.0025273652
1517210215.03,25.0040925753,21.340,-46.582,406,406.061,25.0007,0.0007,161.51,3.6607,0.0040925753,0.0033925753
1517210218.36,25.0035959101,21.340,-46.582,406,405.834,24.9981,-0.0019,163.88,3.6581,0.0035959101,0.0054959101
1517210221.72,25.0032871103,21.351,-46.582,406,405.717,24.9968,-0.0032,165.30,3.6461,0.0032871103,0.0064871103
1517210225.06,25.003056261,21.329,-46.582,406,405.838,24.9982,-0.0018,164.18,3.6689,0.003056261,0.004856261
1517210228.43,25.0031647874,21.329,-46.582,406,405.789,24.9976,-0.0024,164.80,3.6684,0.0031647874,0.0055647874
1517210231.79,25.0033793129,21.329,-46.582,406,405.711,24.9967,-0.0033,165.76,3.6675,0.0033793129,0.0066793129
1517210235.12,25.0033459727,21.329,-46.582,406,405.642,24.9959,-0.0041,166.66,3.6667,0.0033459727,0.0074459727
1517210238.48,25.0031834117,21.340,-46.582,406,405.498,24.9943,-0.0057,168.40,3.6543,0.0031834117,0.0088834117
1517210241.84,25.0031199512,21.351,-46.582,406,405.708,24.9967,-0.0033,166.48,3.6460,0.0031199512,0.0064199512
1517210245.19,25.0034082843,21.340,-46.582,406,405.650,24.9960,-0.0040,167.27,3.6561,0.0034082843,0.0074082843
1517210248.53,25.0039566809,21.340,-46.582,406,405.528,24.9946,-0.0054,168.77,3.6547,0.0039566809,0.0093566809
1517210251.89,25.0049042825,21.329,-46.582,406,405.655,24.9961,-0.0039,167.95,3.6668,0.0049042825,0.0088042825
1517210255.24,25.0061612311,21.319,-46.582,406,405.554,24.9949,-0.0051,169.23,3.6764,0.0061612311,0.0112612311
1517210258.59,25.0073741052,21.329,-46.582,406,405.563,24.9950,-0.0050,169.40,3.6658,0.0073741052,0.0123741052
1517210261.95,25.0086279943,21.319,-46.582,406,405.523,24.9946,-0.0054,170.09,3.6761,0.0086279943,0.0140279943
1517210265.28,25.0098801246,21.319,-46.582,406,405.908,24.9989,-0.0011,166.30,3.6804,0.0098801246,0.0109801246
1517210268.65,25.0105784455,21.340,-46.582,406,405.981,24.9998,-0.0002,165.57,3.6598,0.0105784455,0.0107784455
1517210272.0,25.010477238,21.329,-46.582,406,406.108,25.0012,0.0012,164.24,3.6720,0.010477238,0.009277238
1517210275.35,25.0097430395,21.319,-46.582,406,405.958,24.9995,-0.0005,165.76,3.6810,0.0097430395,0.0102430395
1517210278.7,25.008979659,21.329,-46.582,406,405.871,24.9985,-0.0015,166.84,3.6693,0.008979659,0.010479659
1517210282.04,25.0086601935,21.308,-46.582,406,406.056,25.0006,0.0006,164.95,3.6928,0.0086601935,0.0080601935
1517210285.41,25.00886489,21.297,-46.582,406,405.902,24.9989,-0.0011,166.55,3.7018,0.00886489,0.00996489
1517210288.76,25.0091411187,21.297,-46.582,406,405.884,24.9987,-0.0013,166.80,3.7016,0.0091411187,0.0104411187
1517210292.11,25.0090327888,21.319,-46.582,406,405.943,24.9994,-0.0006,166.24,3.6808,0.0090327888,0.0096327888
1517210295.47,25.0088524702,21.340,-46.582,406,405.966,24.9996,-0.0004,166.03,3.6596,0.0088524702,0.0092524702
1517210298.81,25.0091316887,21.329,-46.582,406,405.830,24.9981,-0.0019,167.49,3.6688,0.0091316887,0.0110316887
1517210302.17,25.0101747688,21.329,-46.582,406,405.825,24.9980,-0.0020,167.65,3.6688,0.0101747688,0.0121747688
1517210305.53,25.0118419735,21.319,-46.582,406,406.242,25.0028,0.0028,163.33,3.6842,0.0118419735,0.0090419735
1517210308.88,25.0136666785,21.329,-46.582,406,405.972,24.9997,-0.0003,165.81,3.6704,0.0136666785,0.0139666785
1517210312.23,25.0150272676,21.329,-46.582,406,406.164,25.0019,0.0019,163.80,3.6726,0.0150272676,0.0131272676
1517210315.57,25.0159211121,21.340,-46.582,406,406.540,25.0061,0.0061,159.72,3.6662,0.0159211121,0.0098211121
1517210318.93,25.0163713862,21.319,-46.582,406,406.394,25.0045,0.0045,160.94,3.6860,0.0163713862,0.0118713862
1517210322.29,25.0162220606,21.319,-46.582,406,406.499,25.0057,0.0057,159.59,3.6871,0.0162220606,0.0105220606
1517210325.63,25.0157197922,21.340,-46.582,406,406.558,25.0063,0.0063,158.67,3.6664,0.0157197922,0.0094197922
1517210328.99,25.0150682202,21.319,-46.582,406,406.642,25.0073,0.0073,157.44,3.6888,0.0150682202,0.0077682202
1517210332.33,25.0145151374,21.319,-46.582,406,406.245,25.0028,0.0028,161.26,3.6843,0.0145151374,0.0117151374
1517210335.69,25.0139793248,21.329,-46.582,406,406.079,25.0009,0.0009,162.87,3.6717,0.0139793248,0.0130793248
1517210339.04,25.0136351611,21.319,-46.582,406,406.327,25.0037,0.0037,159.93,3.6852,0.0136351611,0.0099351611
1517210342.39,25.013362319,21.308,-46.582,406,406.364,25.0041,0.0041,159.34,3.6963,0.013362319,0.009262319
1517210345.74,25.0129997625,21.319,-46.582,406,406.376,25.0043,0.0043,158.99,3.6858,0.0129997625,0.0086997625
1517210349.1,25.0124060218,21.340,-46.582,406,406.107,25.0012,0.0012,161.62,3.6612,0.0124060218,0.0112060218
1517210352.46,25.0116655393,21.319,-46.582,406,405.978,24.9998,-0.0002,162.92,3.6812,0.0116655393,0.0118655393
1517210355.8,25.0111514279,21.340,-46.582,406,406.283,25.0032,0.0032,159.71,3.6632,0.0111514279,0.0079514279
1517210359.16,25.0109536079,21.340,-46.582,406,406.202,25.0023,0.0023,160.40,3.6623,0.0109536079,0.0086536079
1517210362.51,25.0109349761,21.340,-46.582,406,406.163,25.0019,0.0019,160.69,3.6619,0.0109349761,0.0090349761
1517210365.85,25.010584886,21.340,-46.582,406,406.136,25.0015,0.0015,160.82,3.6616,0.010584886,0.009084886
1517210369.21,25.0097747806,21.308,-46.582,406,405.964,24.9996,-0.0004,162.56,3.6918,0.0097747806,0.0101747806
1517210372.57,25.0091293887,21.351,-46.582,406,406.045,25.0005,0.0005,161.72,3.6498,0.0091293887,0.0086293887
1517210375.92,25.0086806631,21.319,-46.582,406,406.014,25.0002,0.0002,162.02,3.6816,0.0086806631,0.0084806631
1517210379.27,25.0081831902,21.351,-46.582,406,405.971,24.9997,-0.0003,162.47,3.6490,0.0081831902,0.0084831902
1517210382.62,25.0075711987,21.361,-46.582,406,406.150,25.0017,0.0017,160.59,3.6403,0.0075711987,0.0058711987
1517210385.97,25.0069865935,21.383,-46.582,406,406.199,25.0023,0.0023,159.98,3.6194,0.0069865935,0.0046865935
1517210389.33,25.0062840329,21.372,-46.582,406,405.898,24.9988,-0.0012,163.05,3.6267,0.0062840329,0.0074840329
1517210392.67,25.0053887936,21.372,-46.582,406,405.876,24.9986,-0.0014,163.35,3.6264,0.0053887936,0.0067887936
1517210396.03,25.0047145745,21.394,-46.582,406,405.839,24.9982,-0.0018,163.87,3.6046,0.0047145745,0.0065145745
1517210399.37,25.0043694257,21.383,-46.582,406,405.951,24.9994,-0.0006,162.78,3.6166,0.0043694257,0.0049694257
1517210402.74,25.0046743337,21.404,-46.582,406,406.103,25.0012,0.0012,161.20,3.5968,0.0046743337,0.0034743337
1517210406.09,25.0055187192,21.372,-46.582,406,405.935,24.9993,-0.0007,162.91,3.6271,0.0055187192,0.0062187192
1517210409.44,25.0063074895,21.383,-46.582,406,405.826,24.9980,-0.0020,164.11,3.6152,0.0063074895,0.0083074895
1517210412.79,25.0068670069,21.361,-46.582,406,405.823,24.9980,-0.0020,164.25,3.6366,0.0068670069,0.0088670069
1517210416.14,25.0072920027,21.383,-46.582,406,405.731,24.9969,-0.0031,165.33,3.6141,0.0072920027,0.0103920027
1517210419.49,25.0073904338,21.372,-46.582,406,405.851,24.9983,-0.0017,164.22,3.6262,0.0073904338,0.0090904338
1517210422.85,25.0069003531,21.372,-46.582,406,405.716,24.9968,-0.0032,165.79,3.6246,0.0069003531,0.0101003531
1517210426.2,25.0060883323,21.372,-46.582,406,405.886,24.9987,-0.0013,164.17,3.6265,0.0060883323,0.0073883323
1517210429.55,25.0052140279,21.361,-46.582,406,406.076,25.0009,0.0009,162.22,3.6394,0.0052140279,0.0043140279
1517210432.9,25.0044499062,21.351,-46.582,406,406.061,25.0007,0.0007,162.33,3.6500,0.0044499062,0.0037499062
1517210436.25,25.0041245371,21.351,-46.582,406,406.045,25.0005,0.0005,162.46,3.6498,0.0041245371,0.0036245371
1517210439.62,25.0045034834,21.351,-46.582,406,405.966,24.9996,-0.0004,163.27,3.6489,0.0045034834,0.0049034834
1517210442.95,25.0053786756,21.361,-46.582,406,405.873,24.9986,-0.0014,164.28,3.6371,0.0053786756,0.0067786756
1517210446.32,25.0064850247,21.361,-46.582,406,405.967,24.9996,-0.0004,163.36,3.6382,0.0064850247,0.0068850247
1517210449.65,25.0077535752,21.351,-46.582,406,406.183,25.0021,0.0021,161.09,3.6514,0.0077535752,0.0056535752
1517210453.01,25.0088846698,21.340,-46.582,406,406.047,25.0005,0.0005,162.32,3.6606,0.0088846698,0.0083846698
1517210456.37,25.009696118,21.351,-46.582,406,406.147,25.0017,0.0017,161.23,3.6510,0.009696118,0.007996118
1517210459.72,25.0102366423,21.329,-46.582,406,406.210,25.0024,0.0024,160.48,3.6731,0.0102366423,0.0078366423
1517210463.07,25.0105423327,21.329,-46.582,406,406.144,25.0016,0.0016,161.05,3.6724,0.0105423327,0.0089423327
1517210466.42,25.0106088078,21.319,-46.582,406,405.847,24.9983,-0.0017,164.12,3.6797,0.0106088078,0.0123088078
1517210469.78,25.0097913412,21.319,-46.582,406,406.005,25.0001,0.0001,162.53,3.6815,0.0097913412,0.0096913412
1517210473.13,25.0076144353,21.329,-46.582,406,405.950,24.9994,-0.0006,163.11,3.6702,0.0076144353,0.0082144353
1517210476.48,25.0052912925,21.319,-46.582,406,405.930,24.9992,-0.0008,163.36,3.6807,0.0052912925,0.0060912925
1517210479.83,25.0040465872,21.329,-46.582,406,406.177,25.0020,0.0020,160.78,3.6728,0.0040465872,0.0020465872
1517210483.18,25.0040622232,21.308,-46.582,406,406.231,25.0026,0.0026,160.12,3.6948,0.0040622232,0.0014622232
1517210486.54,25.0049219887,21.308,-46.582,406,406.192,25.0022,0.0022,160.39,3.6944,0.0049219887,0.0027219887
1517210489.9,25.0058661881,21.319,-46.582,406,406.160,25.0018,0.0018,160.62,3.6833,0.0058661881,0.0040661881
1517210493.24,25.006310939,21.329,-46.582,406,406.281,25.0032,0.0032,159.24,3.6739,0.006310939,0.003110939
1517210496.59,25.0060621164,21.319,-46.582,406,406.069,25.0008,0.0008,161.31,3.6823,0.0060621164,0.0052621164
1517210499.94,25.0050935324,21.319,-46.582,406,406.151,25.0017,0.0017,160.40,3.6832,0.0050935324,0.0033935324
1517210503.3,25.0035795847,21.319,-46.582,406,405.934,24.9992,-0.0008,162.61,3.6807,0.0035795847,0.0043795847
1517210506.65,25.0018002038,21.319,-46.582,406,405.966,24.9996,-0.0004,162.32,3.6811,0.0018002038,0.0022002038
1517210510.0,24.9999258112,21.319,-46.582,406,406.030,25.0003,0.0003,161.72,3.6818,-7.41887999993e-05,-0.000374188799999
1517210513.36,24.9984249108,21.319,-46.582,406,406.022,25.0002,0.0002,161.79,3.6817,-0.0015750892,-0.0017750892
1517210516.7,24.9972496046,21.297,-46.582,406,406.125,25.0014,0.0014,160.68,3.7044,-0.0027503954,-0.0041503954
1517210520.06,24.9965563615,21.308,-46.582,406,405.850,24.9983,-0.0017,163.52,3.6905,-0.0034436385,-0.0017436385
1517210523.41,24.9962855989,21.308,-46.582,406,405.685,24.9964,-0.0036,165.37,3.6886,-0.0037144011,-0.000114401100003
1517210526.75,24.9961240166,21.276,-46.582,406,405.839,24.9982,-0.0018,163.92,3.7225,-0.0038759834,-0.0020759834
1517210530.11,24.9957601739,21.308,-46.582,406,405.722,24.9968,-0.0032,165.26,3.6890,-0.0042398261,-0.0010398261
1517210533.46,24.9955018337,21.286,-46.582,406,405.705,24.9966,-0.0034,165.61,3.7103,-0.0044981663,-0.0010981663
1517210536.82,24.9955075797,21.286,-46.582,406,405.789,24.9976,-0.0024,164.89,3.7113,-0.0044924203,-0.0020924203
1517210540.18,24.9952653313,21.286,-46.582,406,405.972,24.9997,-0.0003,163.24,3.7133,-0.0047346687,-0.0044346687
1517210543.52,24.9947312006,21.297,-46.582,406,406.031,25.0003,0.0003,162.63,3.7033,-0.0052687994,-0.0055687994
1517210546.88,24.9944508108,21.286,-46.582,406,405.965,24.9996,-0.0004,163.31,3.7133,-0.0055491892,-0.0051491892
1517210550.22,24.9946298461,21.286,-46.582,406,405.888,24.9987,-0.0013,164.14,3.7124,-0.0053701539,-0.0040701539
1517210553.58,24.9952012073,21.297,-46.582,406,405.920,24.9991,-0.0009,163.88,3.7020,-0.0047987927,-0.0038987927
1517210556.94,24.9959842708,21.297,-46.582,406,405.877,24.9986,-0.0014,164.38,3.7015,-0.0040157292,-0.0026157292
1517210560.27,24.9969641215,21.319,-46.582,406,405.871,24.9985,-0.0015,164.52,3.6800,-0.0030358785,-0.0015358785
1517210563.64,24.9977385215,21.297,-46.582,406,406.116,25.0013,0.0013,161.99,3.7042,-0.0022614785,-0.0035614785
1517210566.98,24.9978840266,21.286,-46.582,406,405.932,24.9992,-0.0008,163.89,3.7129,-0.0021159734,-0.0013159734
1517210570.34,24.9978072513,21.276,-46.582,406,405.909,24.9990,-0.0010,164.18,3.7233,-0.0021927487,-0.0011927487
1517210573.7,24.9982283701,21.297,-46.582,406,405.684,24.9964,-0.0036,166.62,3.6993,-0.0017716299,0.0018283701
1517210577.04,24.9992966096,21.276,-46.582,406,405.788,24.9976,-0.0024,165.70,3.7220,-0.000703390399998,0.0016966096
1517210580.4,25.0007256187,21.286,-46.582,406,405.989,24.9999,-0.0001,163.70,3.7135,0.000725618699999,0.000825618699999
1517210583.74,25.0017514622,21.286,-46.582,406,405.849,24.9983,-0.0017,165.19,3.7119,0.0017514622,0.0034514622
1517210587.1,25.0023122275,21.297,-46.582,406,405.934,24.9992,-0.0008,164.39,3.7022,0.0023122275,0.0031122275
1517210590.45,25.003062699,21.276,-46.582,406,405.954,24.9995,-0.0005,164.21,3.7239,0.003062699,0.003562699
1517210593.8,25.004223182,21.276,-46.582,406,405.727,24.9969,-0.0031,166.64,3.7213,0.004223182,0.007323182
1517210597.15,25.0055612614,21.297,-46.582,406,406.076,25.0009,0.0009,163.34,3.7038,0.0055612614,0.0046612614
1517210600.51,25.0070933022,21.319,-46.582,406,405.886,24.9987,-0.0013,165.30,3.6802,0.0070933022,0.0083933022
1517210603.86,25.0086910129,21.297,-46.582,406,405.714,24.9967,-0.0033,167.20,3.6997,0.0086910129,0.0119910129
1517210607.2,25.0101409569,21.297,-46.582,406,405.863,24.9984,-0.0016,165.79,3.7014,0.0101409569,0.0117409569
1517210610.56,25.011199503,21.286,-46.582,406,405.876,24.9986,-0.0014,165.73,3.7122,0.011199503,0.012599503
1517210613.92,25.0116229837,21.308,-46.582,406,406.126,25.0014,0.0014,163.16,3.6936,0.0116229837,0.0102229837
1517210617.27,25.0117396093,21.286,-46.582,406,406.168,25.0019,0.0019,162.63,3.7156,0.0117396093,0.0098396093
1517210620.62,25.0114812857,21.297,-46.582,406,406.189,25.0021,0.0021,162.31,3.7051,0.0114812857,0.0093812857
1517210623.96,25.0107518795,21.297,-46.582,406,405.720,24.9968,-0.0032,167.15,3.6997,0.0107518795,0.0139518795
1517210627.32,25.0101407269,21.276,-46.582,406,405.851,24.9983,-0.0017,165.92,3.7227,0.0101407269,0.0118407269
1517210630.69,25.0099643082,21.308,-46.582,406,406.085,25.0010,0.0010,163.54,3.6932,0.0099643082,0.0089643082
1517210634.03,25.009453692,21.286,-46.582,406,405.917,24.9991,-0.0009,165.26,3.7127,0.009453692,0.010353692
1517210637.38,25.0086305242,21.297,-46.582,406,405.974,24.9997,-0.0003,164.70,3.7026,0.0086305242,0.0089305242
1517210640.73,25.0084462995,21.319,-46.582,406,406.144,25.0016,0.0016,162.92,3.6831,0.0084462995,0.0068462995
1517210644.09,25.0086526037,21.297,-46.582,406,406.121,25.0014,0.0014,163.08,3.7043,0.0086526037,0.0072526037
1517210647.44,25.0085849854,21.286,-46.582,406,406.317,25.0036,0.0036,160.93,3.7173,0.0085849854,0.0049849854
1517210650.78,25.0076707811,21.276,-46.582,406,406.154,25.0017,0.0017,162.47,3.7261,0.0076707811,0.0059707811
1517210654.14,25.0063764796,21.297,-46.582,406,406.328,25.0037,0.0037,160.33,3.7067,0.0063764796,0.0026764796
1517210657.48,25.0053050898,21.276,-46.582,406,406.246,25.0028,0.0028,161.00,3.7272,0.0053050898,0.0025050898
1517210660.84,25.0040481968,21.276,-46.582,406,405.871,24.9985,-0.0015,164.83,3.7229,0.0040481968,0.0055481968
1517210664.21,25.0029210636,21.297,-46.582,406,406.049,25.0006,0.0006,163.03,3.7035,0.0029210636,0.0023210636
1517210667.55,25.0025743374,21.276,-46.582,406,406.293,25.0033,0.0033,160.41,3.7277,0.0025743374,-0.000725662600001
1517210670.9,25.002446271,21.265,-46.582,406,406.222,25.0025,0.0025,160.98,3.7376,0.002446271,-5.37290000011e-05
1517210674.25,25.0017631877,21.276,-46.582,406,406.256,25.0029,0.0029,160.49,3.7273,0.0017631877,-0.0011368123
1517210677.6,25.0007159629,21.276,-46.582,406,406.163,25.0019,0.0019,161.32,3.7262,0.000715962899999,-0.0011840371
1517210680.97,25.0000014455,21.276,-46.582,406,406.210,25.0024,0.0024,160.72,3.7268,1.44550000059e-06,-0.0023985545
1517210684.31,24.9997108643,21.276,-46.582,406,405.993,24.9999,-0.0001,162.93,3.7243,-0.000289135700001,-0.000189135700001
1517210687.67,24.9995522419,21.276,-46.582,406,406.228,25.0026,0.0026,160.43,3.7270,-0.000447758100002,-0.0030477581
1517210691.01,24.9997690262,21.276,-46.582,406,406.170,25.0019,0.0019,160.92,3.7263,-0.000230973800001,-0.0021309738
1517210694.36,24.9998524761,21.276,-46.582,406,406.100,25.0011,0.0011,161.55,3.7255,-0.000147523900001,-0.0012475239
1517210697.72,24.9995605178,21.276,-46.582,406,406.121,25.0014,0.0014,161.27,3.7258,-0.000439482200001,-0.0018394822
1517210701.07,24.9992363802,21.276,-46.582,406,405.897,24.9988,-0.0012,163.57,3.7232,-0.000763619800001,0.0004363802
1517210704.43,24.998733633,21.254,-46.582,406,406.220,25.0025,0.0025,160.21,3.7483,-0.001266367,-0.003766367
1517210707.76,24.9979982707,21.276,-46.582,406,405.906,24.9989,-0.0011,163.41,3.7233,-0.0020017293,-0.000901729300001
1517210711.13,24.9969466525,21.265,-46.582,406,405.843,24.9982,-0.0018,164.02,3.7333,-0.0030533475,-0.0012533475
1517210714.48,24.9960364455,21.243,-46.582,406,405.721,24.9968,-0.0032,165.41,3.7534,-0.0039635545,-0.000763554500001
1517210717.83,24.9954710354,21.254,-46.582,406,405.793,24.9976,-0.0024,164.82,3.7435,-0.0045289646,-0.0021289646
1517210721.19,24.995460233,21.254,-46.582,406,405.873,24.9986,-0.0014,164.09,3.7444,-0.004539767,-0.003139767
1517210724.53,24.9957259276,21.243,-46.582,406,405.841,24.9982,-0.0018,164.51,3.7547,-0.0042740724,-0.0024740724
1517210727.89,24.9960477079,21.254,-46.582,406,405.964,24.9996,-0.0004,163.30,3.7454,-0.0039522921,-0.0035522921
1517210731.25,24.9957613231,21.254,-46.582,406,405.883,24.9987,-0.0013,164.18,3.7445,-0.0042386769,-0.0029386769
1517210734.58,24.9939865678,21.243,-46.582,406,405.701,24.9966,-0.0034,166.17,3.7532,-0.0060134322,-0.0026134322
1517210737.95,24.9916659794,21.243,-46.582,406,405.842,24.9982,-0.0018,164.86,3.7548,-0.0083340206,-0.0065340206
1517210741.29,24.9901025313,21.233,-46.582,406,405.436,24.9936,-0.0064,169.45,3.7609,-0.0098974687,-0.0034974687
1517210744.65,24.9898743667,21.243,-46.582,406,405.421,24.9934,-0.0066,169.95,3.7500,-0.0101256333,-0.0035256333
1517210748.0,24.9906919116,21.265,-46.582,406,405.729,24.9969,-0.0031,167.04,3.7320,-0.0093080884,-0.0062080884
1517210751.35,24.9917512328,21.233,-46.582,406,405.580,24.9952,-0.0048,168.77,3.7625,-0.0082487672,-0.0034487672
1517210754.7,24.9925578264,21.254,-46.582,406,405.570,24.9951,-0.0049,169.14,3.7409,-0.0074421736,-0.0025421736
1517210758.04,24.9932240384,21.243,-46.582,406,405.764,24.9973,-0.0027,167.34,3.7539,-0.0067759616,-0.0040759616
1517210761.4,24.9939056711,21.243,-46.582,406,405.777,24.9975,-0.0025,167.34,3.7540,-0.0060943289,-0.0035943289
1517210764.76,24.9950157314,21.222,-46.582,406,405.779,24.9975,-0.0025,167.45,3.7755,-0.0049842686,-0.0024842686
1517210768.11,24.9965055645,21.243,-46.582,406,405.717,24.9968,-0.0032,168.36,3.7533,-0.0034944355,-0.000294435499999
1517210771.47,24.9978038033,21.243,-46.582,406,405.565,24.9951,-0.0049,170.14,3.7516,-0.0021961967,0.0027038033
1517210774.81,24.9987750108,21.201,-46.582,406,405.703,24.9966,-0.0034,168.94,3.7961,-0.0012249892,0.0021750108
1517210778.17,24.9993308623,21.222,-46.582,406,406.041,25.0005,0.0005,165.53,3.7785,-0.000669137700001,-0.0011691377
1517210781.53,24.998876387,21.211,-46.582,406,406.151,25.0017,0.0017,164.34,3.7904,-0.001123613,-0.002823613
1517210784.87,24.9974675125,21.222,-46.582,406,406.009,25.0001,0.0001,165.76,3.7781,-0.0025324875,-0.0026324875
1517210788.23,24.9958192433,21.254,-46.582,406,406.255,25.0029,0.0029,163.14,3.7487,-0.0041807567,-0.0070807567
1517210791.57,24.9945022919,21.222,-46.582,406,406.213,25.0024,0.0024,163.44,3.7804,-0.0054977081,-0.0078977081
1517210794.92,24.9939959904,21.222,-46.582,406,406.050,25.0006,0.0006,165.04,3.7786,-0.0060040096,-0.0066040096
1517210798.29,24.9945004533,21.233,-46.582,406,406.232,25.0026,0.0026,163.04,3.7699,-0.0054995467,-0.0080995467
1517210801.62,24.9952425776,21.222,-46.582,406,406.226,25.0026,0.0026,162.97,3.7806,-0.0047574224,-0.0073574224
1517210804.99,24.9949966553,21.233,-46.582,406,406.210,25.0024,0.0024,163.00,3.7697,-0.0050033447,-0.0074033447
1517210808.34,24.9938771735,21.243,-46.582,406,406.149,25.0017,0.0017,163.52,3.7583,-0.0061228265,-0.0078228265
1517210811.69,24.9921202854,21.211,-46.582,406,406.219,25.0025,0.0025,162.68,3.7912,-0.0078797146,-0.0103797146
1517210815.05,24.9903306986,21.233,-46.582,406,406.074,25.0008,0.0008,164.09,3.7681,-0.0096693014,-0.0104693014
1517210818.39,24.9892723743,21.211,-46.582,406,405.989,24.9999,-0.0001,164.95,3.7886,-0.0107276257,-0.0106276257
1517210821.75,24.9890876445,21.222,-46.582,406,405.939,24.9993,-0.0007,165.49,3.7773,-0.0109123555,-0.0102123555
1517210825.09,24.9893817425,21.233,-46.582,406,406.062,25.0007,0.0007,164.22,3.7680,-0.0106182575,-0.0113182575
